,id,zipcode,price,price_median,price_median_season,describe_condition,status,sale_price,gain
83,4123800180,98038,309000.0,342500.0,342000.0,median,buy,401700.0,92700.0
84,5416510710,98038,309950.0,342500.0,342000.0,median,buy,402935.0,92985.0
85,3023000050,98038,310000.0,342500.0,342000.0,median,buy,403000.0,93000.0
86,9406520260,98038,311000.0,342500.0,342000.0,median,buy,404300.0,93300.0
87,9347300160,98038,312000.0,342500.0,342000.0,median,buy,405600.0,93600.0
88,5104510490,98038,312900.0,342500.0,342000.0,median,buy,406770.0,93870.0
89,9406570290,98038,314000.0,342500.0,342000.0,median,buy,408200.0,94200.0
90,2310100240,98038,315000.0,342500.0,342000.0,median,buy,409500.0,94500.0
91,3158500250,98038,317000.0,342500.0,342000.0,median,buy,412100.0,95100.0
92,3793500780,98038,320000.0,342500.0,342000.0,median,buy,416000.0,96000.0
93,255450380,98038,324747.0,342500.0,342000.0,median,buy,422171.10000000003,97424.10000000003
94,5104520640,98038,324950.0,342500.0,342000.0,median,buy,422435.0,97485.0
95,538000440,98038,325000.0,342500.0,342000.0,median,buy,422500.0,97500.0
96,8856970530,98038,326995.0,342500.0,342000.0,median,buy,425093.5,98098.5
97,8091670070,98038,328000.0,342500.0,342000.0,median,buy,426400.0,98400.0
98,8856950070,98038,329500.0,342500.0,342000.0,median,buy,428350.0,98850.0
99,2310110230,98038,329900.0,342500.0,342000.0,median,buy,428870.0,98970.0
100,538000250,98038,332500.0,342500.0,342000.0,median,buy,432250.0,99750.0
101,8856960260,98038,332500.0,342500.0,342000.0,median,buy,432250.0,99750.0
102,538000190,98038,334950.0,342500.0,342000.0,median,buy,435435.0,100485.0
103,2780900220,98038,335000.0,342500.0,342000.0,median,buy,435500.0,100500.0
104,4123800330,98038,335000.0,342500.0,342000.0,median,buy,435500.0,100500.0
105,6699930550,98038,338000.0,342500.0,342000.0,median,buy,439400.0,101400.0
106,5104510240,98038,339000.0,342500.0,342000.0,median,buy,440700.0,101700.0
107,255450410,98038,339989.0,342500.0,342000.0,median,buy,441985.7,101996.70000000001
108,9347300010,98038,342000.0,342500.0,342000.0,median,buy,444600.0,102600.0
109,2781240040,98038,342000.0,342500.0,342000.0,median,buy,444600.0,102600.0
110,1922059010,98030,140000.0,283000.0,274000.0,excellent,buy,182000.0,42000.0
111,3512100050,98030,139000.0,283000.0,274000.0,good,buy,180700.0,41700.0
112,2005600090,98030,160000.0,283000.0,274000.0,good,buy,208000.0,48000.0
113,1330280100,98030,178000.0,283000.0,274000.0,good,buy,231400.0,53400.0
114,7140200250,98030,200000.0,283000.0,274000.0,good,buy,260000.0,60000.0
115,2822059091,98030,213500.0,283000.0,274000.0,good,buy,277550.0,64050.0
116,5420300270,98030,231500.0,283000.0,274000.0,good,buy,300950.0,69450.0
117,3830610320,98030,241000.0,283000.0,274000.0,good,buy,313300.0,72300.0
118,7697920160,98030,245000.0,283000.0,274000.0,good,buy,318500.0,73500.0
119,807800190,98030,245000.0,283000.0,274000.0,good,buy,318500.0,73500.0
120,7697850360,98030,245000.0,283000.0,274000.0,good,buy,318500.0,73500.0
121,1922059135,98030,250000.0,283000.0,274000.0,good,buy,325000.0,75000.0
122,5540000010,98030,259950.0,283000.0,274000.0,good,buy,337935.0,77985.0
123,7697870310,98030,266000.0,283000.0,274000.0,good,buy,345800.0,79800.0
124,3814701090,98030,267000.0,283000.0,274000.0,good,buy,347100.0,80100.0
125,8091410530,98030,270000.0,283000.0,274000.0,good,buy,351000.0,81000.0
126,7140200450,98030,272000.0,283000.0,274000.0,good,buy,353600.0,81600.0
127,274000020,98030,274000.0,283000.0,274000.0,good,buy,356200.0,82200.0
128,9183702251,98030,280000.0,283000.0,274000.0,good,buy,308000.0,28000.0
129,1922059027,98030,282510.0,283000.0,274000.0,good,buy,310761.0,28251.0
130,9183700845,98030,175000.0,283000.0,274000.0,median,buy,227500.0,52500.0
131,3546000090,98030,199500.0,283000.0,274000.0,median,buy,259350.0,59850.0
132,4345000170,98030,210000.0,283000.0,274000.0,median,buy,273000.0,63000.0
133,8016250140,98030,210000.0,283000.0,274000.0,median,buy,273000.0,63000.0
134,8155760040,98030,213400.0,283000.0,274000.0,median,buy,277420.0,64020.0
135,8091410390,98030,220000.0,283000.0,274000.0,median,buy,286000.0,66000.0
136,3790700110,98030,225000.0,283000.0,274000.0,median,buy,292500.0,67500.0
137,9183703376,98030,225000.0,283000.0,274000.0,median,buy,292500.0,67500.0
138,8155750010,98030,237000.0,283000.0,274000.0,median,buy,308100.0,71100.0
139,273800100,98030,239900.0,283000.0,274000.0,median,buy,311870.0,71970.0
140,7697870530,98030,239900.0,283000.0,274000.0,median,buy,311870.0,71970.0
141,4345000440,98030,241500.0,283000.0,274000.0,median,buy,313950.0,72450.0
142,7697860130,98030,245000.0,283000.0,274000.0,median,buy,318500.0,73500.0
143,2822059262,98030,250000.0,283000.0,274000.0,median,buy,325000.0,75000.0
144,8662500130,98030,251100.0,283000.0,274000.0,median,buy,326430.0,75330.0
145,8091400200,98030,252700.0,283000.0,274000.0,median,buy,328510.0,75810.0
146,1765100025,98030,253000.0,283000.0,274000.0,median,buy,328900.0,75900.0
147,1612500170,98030,253750.0,283000.0,274000.0,median,buy,329875.0,76125.0
148,3826500020,98030,257000.0,283000.0,274000.0,median,buy,334100.0,77100.0
149,3222059206,98030,265000.0,283000.0,274000.0,median,buy,344500.0,79500.0
150,5420800010,98030,266000.0,283000.0,274000.0,median,buy,345800.0,79800.0
151,3876760430,98030,269950.0,283000.0,274000.0,median,buy,350935.0,80985.0
152,5420300240,98030,270000.0,283000.0,274000.0,median,buy,351000.0,81000.0
153,4345000490,98030,270000.0,283000.0,274000.0,median,buy,351000.0,81000.0
154,3826500570,98030,275000.0,283000.0,274000.0,median,buy,302500.0,27500.0
155,2621400080,98030,275000.0,283000.0,274000.0,median,buy,302500.0,27500.0
156,8700120270,98030,278000.0,283000.0,274000.0,median,buy,305800.0,27800.0
157,8700120520,98030,280000.0,283000.0,274000.0,median,buy,308000.0,28000.0
158,3977630130,98092,146300.0,309780.0,298450.0,excellent,buy,190190.0,43890.0
159,7749500160,98092,220000.0,309780.0,298450.0,excellent,buy,286000.0,66000.0
160,7524600120,98092,250000.0,309780.0,298450.0,excellent,buy,325000.0,75000.0
161,3903200050,98092,263950.0,309780.0,298450.0,excellent,buy,343135.0,79185.0
162,4312700340,98092,178000.0,309780.0,298450.0,good,buy,231400.0,53400.0
163,2599001010,98092,196000.0,309780.0,298450.0,good,buy,254800.0,58800.0
164,3668000670,98092,200000.0,309780.0,298450.0,good,buy,260000.0,60000.0
165,2721059173,98092,204555.0,309780.0,298450.0,good,buy,265921.5,61366.5
166,1682000160,98092,206000.0,309780.0,298450.0,good,buy,267800.0,61800.0
167,4239410220,98092,210000.0,309780.0,298450.0,good,buy,273000.0,63000.0
168,1565100010,98092,225000.0,309780.0,298450.0,good,buy,292500.0,67500.0
169,1313500090,98092,229999.0,309780.0,298450.0,good,buy,298998.7,68999.70000000001
170,1683600110,98092,230000.0,309780.0,298450.0,good,buy,299000.0,69000.0
171,1682000280,98092,240000.0,309780.0,298450.0,good,buy,312000.0,72000.0
172,3410600015,98092,250000.0,309780.0,298450.0,good,buy,325000.0,75000.0
173,2212700180,98092,260000.0,309780.0,298450.0,good,buy,338000.0,78000.0
174,1721059230,98092,265953.0,309780.0,298450.0,good,buy,345738.9,79785.90000000002
175,3327020400,98092,289999.0,309780.0,298450.0,good,buy,376998.7,86999.70000000001
176,3327000070,98092,185000.0,309780.0,298450.0,median,buy,240500.0,55500.0
177,7137900410,98092,190000.0,309780.0,298450.0,median,buy,247000.0,57000.0
178,7137900490,98092,203700.0,309780.0,298450.0,median,buy,264810.0,61110.0
179,4137010540,98092,220000.0,309780.0,298450.0,median,buy,286000.0,66000.0
180,1683600240,98092,234975.0,309780.0,298450.0,median,buy,305467.5,70492.5
181,7968460270,98092,259500.0,309780.0,298450.0,median,buy,337350.0,77850.0
182,4136950070,98092,260000.0,309780.0,298450.0,median,buy,338000.0,78000.0
183,1592080060,98092,262000.0,309780.0,298450.0,median,buy,340600.0,78600.0
184,4137040060,98092,265500.0,309780.0,298450.0,median,buy,345150.0,79650.0
185,3204400040,98092,273950.0,309780.0,298450.0,median,buy,356135.0,82185.0
186,7299600140,98092,274950.0,309780.0,298450.0,median,buy,357435.0,82485.0
187,8078520310,98092,278500.0,309780.0,298450.0,median,buy,362050.0,83550.0
188,7299600950,98092,279950.0,309780.0,298450.0,median,buy,363935.0,83985.0
189,7299600530,98092,280000.0,309780.0,298450.0,median,buy,364000.0,84000.0
190,8946750170,98092,281000.0,309780.0,298450.0,median,buy,365300.0,84300.0
191,8946750140,98092,282000.0,309780.0,298450.0,median,buy,366600.0,84600.0
192,7137960110,98092,284000.0,309780.0,298450.0,median,buy,369200.0,85200.0
193,7968460230,98092,284000.0,309780.0,298450.0,median,buy,369200.0,85200.0
194,7137970210,98092,289999.0,309780.0,298450.0,median,buy,376998.7,86999.70000000001
195,2798600120,98092,298000.0,309780.0,298450.0,median,buy,387400.0,89400.0
196,7137960030,98092,298900.0,309780.0,298450.0,median,buy,328790.0,29890.0
197,7299601870,98092,299000.0,309780.0,298450.0,median,buy,328900.0,29900.0
198,7300410060,98092,303000.0,309780.0,298450.0,median,buy,333300.0,30300.0
199,8078520280,98092,308000.0,309780.0,298450.0,median,buy,338800.0,30800.0
200,7116000425,98002,150000.0,235000.0,235000.0,excellent,buy,195000.0,45000.0
201,8581400450,98002,159995.0,235000.0,235000.0,excellent,buy,207993.5,47998.5
202,1202000200,98002,233000.0,235000.0,235000.0,excellent,buy,302900.0,69900.0
203,7140800100,98002,125000.0,235000.0,235000.0,good,buy,162500.0,37500.0
204,7468900235,98002,163500.0,235000.0,235000.0,good,buy,212550.0,49050.0
205,3915500045,98002,180000.0,235000.0,235000.0,good,buy,234000.0,54000.0
206,7338000800,98002,185000.0,235000.0,235000.0,good,buy,240500.0,55500.0
207,3313600077,98002,185000.0,235000.0,235000.0,good,buy,240500.0,55500.0
208,6131600240,98002,190000.0,235000.0,235000.0,good,buy,247000.0,57000.0
209,1921059045,98002,195000.0,235000.0,235000.0,good,buy,253500.0,58500.0
210,6131600285,98002,195500.0,235000.0,235000.0,good,buy,254150.0,58650.0
211,304000380,98002,197000.0,235000.0,235000.0,good,buy,256100.0,59100.0
212,6858700225,98002,199950.0,235000.0,235000.0,good,buy,259935.0,59985.0
213,9500900135,98002,200000.0,235000.0,235000.0,good,buy,260000.0,60000.0
214,7345200400,98002,205000.0,235000.0,235000.0,good,buy,266500.0,61500.0
215,7338001190,98002,215000.0,235000.0,235000.0,good,buy,279500.0,64500.0
216,7140600190,98002,233500.0,235000.0,235000.0,good,buy,303550.0,70050.0
217,3224800075,98002,234000.0,235000.0,235000.0,good,buy,304200.0,70200.0
218,7338000950,98002,187000.0,235000.0,235000.0,median,buy,243100.0,56100.0
219,6138000095,98002,219000.0,235000.0,235000.0,median,buy,284700.0,65700.0
220,2420069017,98022,152900.0,279500.0,273000.0,excellent,buy,198770.0,45870.0
221,1871400585,98022,160000.0,279500.0,273000.0,excellent,buy,208000.0,48000.0
222,2320069206,98022,219000.0,279500.0,273000.0,excellent,buy,284700.0,65700.0
223,5595900280,98022,235000.0,279500.0,273000.0,excellent,buy,305500.0,70500.0
224,920069052,98022,243950.0,279500.0,273000.0,excellent,buy,317135.0,73185.0
225,1645000710,98022,255000.0,279500.0,273000.0,excellent,buy,331500.0,76500.0
226,2620069077,98022,215000.0,279500.0,273000.0,good,buy,279500.0,64500.0
227,1917300105,98022,216500.0,279500.0,273000.0,good,buy,281450.0,64950.0
228,898000200,98022,219950.0,279500.0,273000.0,good,buy,285935.0,65985.0
229,1320069163,98022,243000.0,279500.0,273000.0,good,buy,315900.0,72900.0
230,2781320100,98022,245000.0,279500.0,273000.0,good,buy,318500.0,73500.0
231,1163400020,98022,251000.0,279500.0,273000.0,good,buy,326300.0,75300.0
232,2938200170,98022,265000.0,279500.0,273000.0,good,buy,344500.0,79500.0
233,6802210450,98022,272950.0,279500.0,273000.0,good,buy,354835.0,81885.0
234,6802210210,98022,273000.0,279500.0,273000.0,good,buy,354900.0,81900.0
235,9321010130,98022,278500.0,279500.0,273000.0,good,buy,306350.0,27850.0
236,5615100330,98022,200000.0,279500.0,273000.0,median,buy,260000.0,60000.0
237,5702380780,98022,240000.0,279500.0,273000.0,median,buy,312000.0,72000.0
238,2420069042,98022,240000.0,279500.0,273000.0,median,buy,312000.0,72000.0
239,2420069604,98022,255000.0,279500.0,273000.0,median,buy,331500.0,76500.0
240,6802210330,98022,270000.0,279500.0,273000.0,median,buy,351000.0,81000.0
241,1565900390,98022,272000.0,279500.0,273000.0,median,buy,353600.0,81600.0
242,2309710230,98022,275000.0,279500.0,273000.0,median,buy,302500.0,27500.0
243,4337600005,98166,153000.0,392500.0,375000.0,excellent,buy,198900.0,45900.0
244,2968801240,98166,211000.0,392500.0,375000.0,excellent,buy,274300.0,63300.0
245,1900600040,98166,265000.0,392500.0,375000.0,excellent,buy,344500.0,79500.0
246,4338800685,98166,299999.0,392500.0,375000.0,excellent,buy,389998.7,89999.70000000001
247,2968800626,98166,355000.0,392500.0,375000.0,excellent,buy,461500.0,106500.0
248,1430800100,98166,356000.0,392500.0,375000.0,excellent,buy,462800.0,106800.0
249,1220000100,98166,215000.0,392500.0,375000.0,good,buy,279500.0,64500.0
250,4338800720,98166,240000.0,392500.0,375000.0,good,buy,312000.0,72000.0
251,1430800258,98166,244000.0,392500.0,375000.0,good,buy,317200.0,73200.0
252,1148000190,98166,249950.0,392500.0,375000.0,good,buy,324935.0,74985.0
253,1430800162,98166,250000.0,392500.0,375000.0,good,buy,325000.0,75000.0
254,1900600105,98166,255000.0,392500.0,375000.0,good,buy,331500.0,76500.0
255,4331400090,98166,270000.0,392500.0,375000.0,good,buy,351000.0,81000.0
256,2968800660,98166,285000.0,392500.0,375000.0,good,buy,370500.0,85500.0
257,5006000170,98166,293000.0,392500.0,375000.0,good,buy,380900.0,87900.0
258,4330600350,98166,315000.0,392500.0,375000.0,good,buy,409500.0,94500.0
259,616000140,98166,315000.0,392500.0,375000.0,good,buy,409500.0,94500.0
260,1219000043,98166,315000.0,392500.0,375000.0,good,buy,409500.0,94500.0
261,4197400043,98166,330000.0,392500.0,375000.0,good,buy,429000.0,99000.0
262,2968801085,98166,334000.0,392500.0,375000.0,good,buy,434200.0,100200.0
263,4476400275,98166,335000.0,392500.0,375000.0,good,buy,435500.0,100500.0
264,1217000340,98166,340000.0,392500.0,375000.0,good,buy,442000.0,102000.0
265,1217000481,98166,345000.0,392500.0,375000.0,good,buy,448500.0,103500.0
266,2968801366,98166,350000.0,392500.0,375000.0,good,buy,455000.0,105000.0
267,6118600045,98166,350000.0,392500.0,375000.0,good,buy,455000.0,105000.0
268,6117501755,98166,355000.0,392500.0,375000.0,good,buy,461500.0,106500.0
269,2338800161,98166,365000.0,392500.0,375000.0,good,buy,474500.0,109500.0
270,4335000145,98166,368000.0,392500.0,375000.0,good,buy,478400.0,110400.0
271,6117502455,98166,375000.0,392500.0,375000.0,good,buy,487500.0,112500.0
272,616000160,98166,381000.0,392500.0,375000.0,good,buy,419100.00000000006,38100.00000000006
273,4438400020,98166,192000.0,392500.0,375000.0,median,buy,249600.0,57600.0
274,1823049178,98166,200000.0,392500.0,375000.0,median,buy,260000.0,60000.0
275,1900000035,98166,212000.0,392500.0,375000.0,median,buy,275600.0,63600.0
276,4337000200,98166,228900.0,392500.0,375000.0,median,buy,297570.0,68670.0
277,4338800170,98166,246000.0,392500.0,375000.0,median,buy,319800.0,73800.0
278,1665400165,98166,249000.0,392500.0,375000.0,median,buy,323700.0,74700.0
279,4331000400,98166,252000.0,392500.0,375000.0,median,buy,327600.0,75600.0
280,4337000285,98166,255000.0,392500.0,375000.0,median,buy,331500.0,76500.0
281,2523039239,98166,260000.0,392500.0,375000.0,median,buy,338000.0,78000.0
282,4331000190,98166,275000.0,392500.0,375000.0,median,buy,357500.0,82500.0
283,1218000030,98166,278000.0,392500.0,375000.0,median,buy,361400.0,83400.0
284,1430800191,98166,279000.0,392500.0,375000.0,median,buy,362700.0,83700.0
285,1220000371,98166,327500.0,392500.0,375000.0,median,buy,425750.0,98250.0
286,4273000095,98166,340000.0,392500.0,375000.0,median,buy,442000.0,102000.0
287,2934800025,98166,353750.0,392500.0,375000.0,median,buy,459875.0,106125.0
288,2523039310,98166,359000.0,392500.0,375000.0,median,buy,466700.0,107700.0
289,2929600020,98166,375000.0,392500.0,375000.0,median,buy,487500.0,112500.0
290,243000045,98166,380000.0,392500.0,375000.0,median,buy,418000.00000000006,38000.00000000006
291,2731600045,98166,390000.0,392500.0,375000.0,median,buy,429000.00000000006,39000.00000000006
292,418000310,98056,155000.0,380000.0,376000.0,excellent,buy,201500.0,46500.0
293,418000330,98056,199950.0,380000.0,376000.0,excellent,buy,259935.0,59985.0
294,420000085,98056,238000.0,380000.0,376000.0,excellent,buy,309400.0,71400.0
295,424500035,98056,250000.0,380000.0,376000.0,excellent,buy,325000.0,75000.0
296,7227500020,98056,259950.0,380000.0,376000.0,excellent,buy,337935.0,77985.0
297,9476200545,98056,270000.0,380000.0,376000.0,excellent,buy,351000.0,81000.0
298,8805400090,98056,289000.0,380000.0,376000.0,excellent,buy,375700.0,86700.0
299,7809200035,98056,290000.0,380000.0,376000.0,excellent,buy,377000.0,87000.0
300,1332700010,98056,305000.0,380000.0,376000.0,excellent,buy,396500.0,91500.0
301,3343901242,98056,335000.0,380000.0,376000.0,excellent,buy,435500.0,100500.0
302,3343300644,98056,343000.0,380000.0,376000.0,excellent,buy,445900.0,102900.0
303,2064800600,98056,367500.0,380000.0,376000.0,excellent,buy,477750.0,110250.0
304,3344500183,98056,375000.0,380000.0,376000.0,excellent,buy,487500.0,112500.0
305,7227500865,98056,141800.0,380000.0,376000.0,good,buy,184340.0,42540.0
306,425000230,98056,150000.0,380000.0,376000.0,good,buy,195000.0,45000.0
307,7227500830,98056,151000.0,380000.0,376000.0,good,buy,196300.0,45300.0
308,421000555,98056,200000.0,380000.0,376000.0,good,buy,260000.0,60000.0
309,1332700270,98056,215000.0,380000.0,376000.0,good,buy,279500.0,64500.0
310,3342100785,98056,235000.0,380000.0,376000.0,good,buy,305500.0,70500.0
311,1061400180,98056,240000.0,380000.0,376000.0,good,buy,312000.0,72000.0
312,421000455,98056,253200.0,380000.0,376000.0,good,buy,329160.0,75960.0
313,7236100015,98056,259000.0,380000.0,376000.0,good,buy,336700.0,77700.0
314,3291800120,98056,262500.0,380000.0,376000.0,good,buy,341250.0,78750.0
315,8805400010,98056,275500.0,380000.0,376000.0,good,buy,358150.0,82650.0
316,1332700020,98056,278000.0,380000.0,376000.0,good,buy,361400.0,83400.0
317,1839500065,98056,279000.0,380000.0,376000.0,good,buy,362700.0,83700.0
318,7236100025,98056,280000.0,380000.0,376000.0,good,buy,364000.0,84000.0
319,2457200040,98056,280000.0,380000.0,376000.0,good,buy,364000.0,84000.0
320,7809200005,98056,292000.0,380000.0,376000.0,good,buy,379600.0,87600.0
321,7227800660,98056,300000.0,380000.0,376000.0,good,buy,390000.0,90000.0
322,8074200080,98056,305000.0,380000.0,376000.0,good,buy,396500.0,91500.0
323,7236500025,98056,306000.0,380000.0,376000.0,good,buy,397800.0,91800.0
324,192000120,98056,320000.0,380000.0,376000.0,good,buy,416000.0,96000.0
325,5592900230,98056,320000.0,380000.0,376000.0,good,buy,416000.0,96000.0
326,823059185,98056,326000.0,380000.0,376000.0,good,buy,423800.0,97800.0
327,3342102220,98056,327000.0,380000.0,376000.0,good,buy,425100.0,98100.0
328,7231300125,98056,345000.0,380000.0,376000.0,good,buy,448500.0,103500.0
329,8011100050,98056,350000.0,380000.0,376000.0,good,buy,455000.0,105000.0
330,3205000050,98056,358000.0,380000.0,376000.0,good,buy,465400.0,107400.0
331,1061500630,98056,359900.0,380000.0,376000.0,good,buy,467870.0,107970.0
332,8062900070,98056,369000.0,380000.0,376000.0,good,buy,479700.0,110700.0
333,8074200185,98056,370000.0,380000.0,376000.0,good,buy,481000.0,111000.0
334,3291800780,98056,375000.0,380000.0,376000.0,good,buy,487500.0,112500.0
335,3343901440,98056,379000.0,380000.0,376000.0,good,buy,416900.00000000006,37900.00000000006
336,3342700465,98056,250000.0,380000.0,376000.0,median,buy,325000.0,75000.0
337,1657530010,98056,260000.0,380000.0,376000.0,median,buy,338000.0,78000.0
338,7788400180,98056,261000.0,380000.0,376000.0,median,buy,339300.0,78300.0
339,7789000260,98056,269000.0,380000.0,376000.0,median,buy,349700.0,80700.0
340,7227801630,98056,275000.0,380000.0,376000.0,median,buy,357500.0,82500.0
341,6838700060,98056,280000.0,380000.0,376000.0,median,buy,364000.0,84000.0
342,8944750850,98056,288400.0,380000.0,376000.0,median,buy,374920.0,86520.0
343,4307350450,98056,289950.0,380000.0,376000.0,median,buy,376935.0,86985.0
344,3343902650,98056,290000.0,380000.0,376000.0,median,buy,377000.0,87000.0
